Model year,Make,Model,Vehicle class,Motor (kW),Transmission,Fuel type,City (kWh/100 km),Highway (kWh/100 km),Combined (kWh/100 km),City (Le/100 km),Highway (Le/100 km),Combined (Le/100 km),Range (km),Recharge time (h),Energy Efficiency (km/kWh),City Efficiency (km/kWh),Highway Efficiency (km/kWh),power_efficiency_ratio,City_power_efficiency_ratio,Highway_power_efficiency_ratio,charging_speed
2021,Tesla,"Model X Performance (20"" Wheels)",Sport utility vehicle: Standard,580,A1,B,21.0,22.1,21.5,2.4,2.5,2.4,549,12.0,4.651162790697675,4.761904761904762,4.524886877828054,124.69999999999999,121.8,128.18,45.75
2021,Tesla,"Model X Performance (22"" Wheels)",Sport utility vehicle: Standard,580,A1,B,23.7,25.3,24.4,2.7,2.8,2.7,483,12.0,4.0983606557377055,4.219409282700422,3.952569169960474,141.51999999999998,137.46,146.74,40.25
2021,Tesla,Model Y Standard Range,Sport utility vehicle: Small,211,A1,B,15.0,17.6,16.2,1.7,2.0,1.8,393,8.0,6.172839506172839,6.666666666666667,5.681818181818182,34.182,31.65,37.136,49.125
2021,Tesla,Model Y Long Range AWD,Sport utility vehicle: Small,270,A1,B,15.9,17.9,16.8,1.8,2.0,1.9,525,10.0,5.9523809523809526,6.289308176100628,5.5865921787709505,45.36,42.93000000000001,48.32999999999999,52.5
2021,Tesla,Model Y Performance,Sport utility vehicle: Small,312,A1,B,18.2,19.8,18.9,2.0,2.2,2.1,488,10.0,5.291005291005291,5.4945054945054945,5.05050505050505,58.967999999999996,56.784,61.776,48.8
2021,Volkswagen,ID.4 Pro,Sport utility vehicle: Small,150,A1,B,20.2,23.4,21.7,2.3,2.6,2.4,400,7.5,4.6082949308755765,4.9504950495049505,4.273504273504273,32.55,30.3,35.1,53.333333333333336
2021,Volkswagen,ID.4 AWD Pro,Sport utility vehicle: Small,220,A1,B,21.5,23.9,22.5,2.4,2.7,2.5,386,7.5,4.444444444444445,4.651162790697675,4.184100418410042,49.5,47.3,52.580000000000005,51.46666666666667
2021,Volvo,XC40 Recharge,Sport utility vehicle: Small,300,A1,B,24.5,29.2,26.6,2.8,3.3,3.0,335,8.0,3.7593984962406015,4.081632653061225,3.4246575342465753,79.8,73.5,87.60000000000001,41.875
2022,Audi,e-tron 55 quattro,Sport utility vehicle: Standard,300,A1,B,26.9,27.0,27.0,3.0,3.0,3.0,357,10.0,3.7037037037037037,3.717472118959108,3.7037037037037037,81.0,80.7,81.0,35.7
2022,Audi,e-tron Sportback 55 quattro,Sport utility vehicle: Standard,300,A1,B,27.6,27.0,27.3,3.1,3.0,3.1,351,10.0,3.663003663003663,3.623188405797101,3.7037037037037037,81.9,82.80000000000001,81.0,35.1
2022,Audi,"e-tron S Sportback quattro (20"" Wheels)",Sport utility vehicle: Standard,370,A1,B,28.6,27.0,27.9,3.2,3.0,3.1,341,10.0,3.5842293906810037,3.4965034965034962,3.7037037037037037,103.23,105.82000000000001,99.9,34.1
2022,Audi,"e-tron S Sportback quattro (21"" or 22"" Wheels)",Sport utility vehicle: Standard,370,A1,B,32.9,31.7,32.4,3.7,3.6,3.6,298,10.0,3.0864197530864197,3.0395136778115504,3.1545741324921135,119.88,121.72999999999999,117.29,29.8
2022,Audi,e-tron GT,Compact,390,A2,B,25.9,25.3,25.6,2.9,2.8,2.9,383,10.5,3.90625,3.8610038610038613,3.952569169960474,99.84,101.00999999999999,98.67,36.476190476190474
2022,Audi,RS e-tron GT,Compact,475,A2,B,26.4,25.5,26.0,3.0,2.9,2.9,373,10.5,3.8461538461538463,3.787878787878788,3.9215686274509802,123.5,125.39999999999999,121.125,35.523809523809526
2022,Audi,Q4 50 e-tron quattro,Sport utility vehicle: Small,220,A1,B,21.0,23.6,22.1,2.4,2.6,2.5,388,9.0,4.524886877828054,4.761904761904762,4.23728813559322,48.62,46.2,51.92000000000001,43.111111111111114
2022,Audi,Q4 50 e-tron Sportback quattro,Sport utility vehicle: Small,220,A1,B,21.0,23.6,22.1,2.4,2.6,2.5,388,9.0,4.524886877828054,4.761904761904762,4.23728813559322,48.62,46.2,51.92000000000001,43.111111111111114
2022,BMW,"i4 eDrive40 (18"" Wheels)",Subcompact,250,A1,B,19.1,19.3,19.2,2.1,2.2,2.2,484,10.0,5.208333333333334,5.2356020942408374,5.181347150259067,47.99999999999999,47.75,48.25,48.4
2022,BMW,"i4 eDrive40 (19"" Wheels)",Subcompact,250,A1,B,20.9,21.3,21.1,2.4,2.4,2.4,454,10.0,4.739336492890995,4.784688995215311,4.694835680751174,52.75,52.25,53.25,45.4
